iter	Passed	Remaining
1667	19891	75509
1668	19904	75504
1669	19918	75499
1670	19932	75494
1671	19946	75491
1672	19952	75455
1673	19965	75449
1674	19972	75418
1675	19986	75412
1676	19999	75407
1677	20013	75401
1678	20024	75387
1679	20037	75380
1680	20051	75374
1681	20065	75370
1682	20078	75364
1683	20092	75359
1684	20106	75355
1685	20120	75349
1686	20133	75341
1687	20147	75337
1688	20161	75333
1689	20176	75332
1690	20189	75326
1691	20203	75321
1692	20217	75316
1693	20231	75311
1694	20245	75307
1695	20257	75297
1696	20271	75292
1697	20285	75287
1698	20300	75286
1699	20314	75281
1700	20327	75276
1701	20341	75269
1702	20354	75263
1703	20368	75259
1704	20382	75253
1705	20397	75251
1706	20411	75247
1707	20424	75241
1708	20438	75236
1709	20452	75231
1710	20466	75226
1711	20480	75222
1712	20493	75216
1713	20507	75210
1714	20521	75205
1715	20534	75198
1716	20548	75192
1717	20562	75187
1718	20575	75181
1719	20589	75176
1720	20603	75171
1721	20617	75166
1722	20631	75161
1723	20645	75155
1724	20658	75150
1725	20672	75145
1726	20686	75140
1727	20700	75135
1728	20714	75130
1729	20729	75128
1730	20743	75124
1731	20756	75117
1732	20770	75111
1733	20784	75106
1734	20798	75102
1735	20812	75097
1736	20826	75091
1737	20838	75082
1738	20852	75077
1739	20866	75071
1740	20880	75066
1741	20894	75060
1742	20907	75055
1743	20921	75049
1744	20935	75043
1745	20949	75038
1746	20963	75032
1747	20976	75026
1748	20991	75023
1749	20998	74994
1750	21013	74992
1751	21026	74986
1752	21040	74979
1753	21054	74974
1754	21068	74969
1755	21081	74963
1756	21095	74958
1757	21109	74953
1758	21123	74946
1759	21136	74937
1760	21150	74932
1761	21164	74927
1762	21178	74924
1763	21192	74919
1764	21206	74913
1765	21220	74907
1766	21234	74904
1767	21248	74897
1768	21262	74892
1769	21275	74886
1770	21286	74870
1771	21301	74866
1772	21315	74861
1773	21329	74857
1774	21343	74851
1775	21356	74845
1776	21370	74840
1777	21384	74834
1778	21398	74829
1779	21412	74823
1780	21425	74815
1781	21439	74809
1782	21452	74802
1783	21466	74795
1784	21480	74791
1785	21494	74784
1786	21507	74777
1787	21521	74771
1788	21535	74764
1789	21549	74759
1790	21562	74752
1791	21575	74745
1792	21589	74739
1793	21603	74731
1794	21616	74726
1795	21630	74717
1796	21643	74710
1797	21656	74701
1798	21670	74694
1799	21684	74689
1800	21696	74680
1801	21710	74674
1802	21724	74668
1803	21739	74664
1804	21753	74660
1805	21766	74650
1806	21779	74643
1807	21794	74640
1808	21806	74627
1809	21819	74621
1810	21833	74616
1811	21848	74611
1812	21861	74604
1813	21875	74597
1814	21889	74591
1815	21902	74584
1816	21916	74578
1817	21930	74574
1818	21944	74568
1819	21958	74563
1820	21972	74557
1821	21987	74553
1822	22000	74547
1823	22014	74540
1824	22028	74534
1825	22041	74527
1826	22056	74522
1827	22069	74515
1828	22083	74509
1829	22097	74504
1830	22111	74497
1831	22124	74489
1832	22138	74484
1833	22152	74478
1834	22166	74472
1835	22180	74467
1836	22194	74462
1837	22208	74456
1838	22223	74453
1839	22237	74447
1840	22251	74441
1841	22265	74434
1842	22278	74428
1843	22292	74422
1844	22306	74416
1845	22320	74410
1846	22333	74401
1847	22348	74397
1848	22361	74390
1849	22374	74381
1850	22388	74374
1851	22402	74367
1852	22416	74362
1853	22429	74354
1854	22443	74348
1855	22457	74341
1856	22471	74335
1857	22484	74327
1858	22498	74321
1859	22512	74314
1860	22526	74309
1861	22540	74302
1862	22554	74296
1863	22567	74289
1864	22581	74284
1865	22595	74277
1866	22609	74270
1867	22622	74263
1868	22636	74256
1869	22650	74250
1870	22664	74244
1871	22679	74239
1872	22692	74232
1873	22706	74226
1874	22720	74219
1875	22734	74214
1876	22748	74207
1877	22761	74200
1878	22775	74194
1879	22789	74188
1880	22803	74182
1881	22817	74175
1882	22831	74168
1883	22845	74162
1884	22858	74155
1885	22872	74148
1886	22886	74141
1887	22900	74134
1888	22914	74128
1889	22927	74120
1890	22941	74113
1891	22955	74107
1892	22969	74100
1893	22982	74093
1894	22996	74087
1895	23010	74080
1896	23024	74073
1897	23038	74067
1898	23052	74061
1899	23066	74055
1900	23080	74048
1901	23093	74041
1902	23107	74033
1903	23121	74027
1904	23135	74019
1905	23148	74011
1906	23162	74004
1907	23175	73997
1908	23189	73989
1909	23202	73981
1910	23216	73974
1911	23231	73971
1912	23245	73963
1913	23258	73955
1914	23272	73948
1915	23286	73942
1916	23300	73936
1917	23313	73928
1918	23327	73920
1919	23341	73913
1920	23354	73906
1921	23368	73899
1922	23382	73892
1923	23396	73886
1924	23410	73879
1925	23424	73872
1926	23438	73866
1927	23451	73858
1928	23465	73851
1929	23479	73844
1930	23493	73837
1931	23506	73829
1932	23520	73822
1933	23533	73814
1934	23547	73805
1935	23560	73796
1936	23573	73786
1937	23586	73778
1938	23599	73769
1939	23611	73756
1940	23624	73746
1941	23637	73735
1942	23649	73723
1943	23661	73712
1944	23675	73705
1945	23688	73694
1946	23700	73682
1947	23710	73663
1948	23724	73657
1949	23737	73647
1950	23749	73634
1951	23763	73626
1952	23775	73614
1953	23789	73608
1954	23801	73597
1955	23815	73588
1956	23828	73580
1957	23840	73567
1958	23853	73557
1959	23866	73547
1960	23880	73540
1961	23892	73529
1962	23904	73516
1963	23917	73506
1964	23931	73498
1965	23943	73486
1966	23955	73475
1967	23969	73466
1968	23982	73458
1969	23995	73449
1970	24007	73436
1971	24020	73425
1972	24033	73417
1973	24045	73404
1974	24058	73394
1975	24071	73385
1976	24084	73374
1977	24097	73363
1978	24110	73355
1979	24123	73344
1980	24136	73334
1981	24149	73324
1982	24161	73312
1983	24175	73307
1984	24188	73295
1985	24200	73285
1986	24214	73277
1987	24229	73274
1988	24242	73263
1989	24255	73255
1990	24268	73243
1991	24282	73238
1992	24295	73227
1993	24307	73215
1994	24321	73209
1995	24334	73199
1996	24347	73187
1997	24359	73176
1998	24374	73171
1999	24387	73161
2000	24399	73149
2001	24412	73139
2002	24425	73128
2003	24438	73120
2004	24453	73115
2005	24470	73118
2006	24486	73118
2007	24497	73100
2008	24512	73097
2009	24526	73091
2010	24538	73079
2011	24551	73069
2012	24564	73059
2013	24577	73049
2014	24589	73037
2015	24602	73026
2016	24616	73018
2017	24628	73007
2018	24640	72994
2019	24653	72984
2020	24667	72977
2021	24680	72967
2022	24693	72957
2023	24705	72945
2024	24719	72939
2025	24733	72930
2026	24745	72918
2027	24759	72912
2028	24773	72903
2029	24787	72897
2030	24799	72884
2031	24812	72874
2032	24826	72866
2033	24838	72854
2034	24851	72844
2035	24864	72835
2036	24878	72827
2037	24891	72818
2038	24903	72805
2039	24916	72796
2040	24929	72785
2041	24942	72775
2042	24955	72764
2043	24969	72757
2044	24981	72746
2045	24994	72734
2046	25006	72723
2047	25019	72712
2048	25035	72712
2049	25048	72702
2050	25061	72692
2051	25074	72681
2052	25087	72670
2053	25099	72660
2054	25113	72651
2055	25126	72641
2056	25138	72629
2057	25151	72619
2058	25165	72611
2059	25178	72601
2060	25191	72590
2061	25203	72578
2062	25217	72571
2063	25231	72564
2064	25243	72552
2065	25251	72528
2066	25265	72519
2067	25279	72513
2068	25291	72501
2069	25304	72491
2070	25317	72480
2071	25330	72470
2072	25343	72459
2073	25355	72447
2074	25369	72441
2075	25382	72431
2076	25395	72419
2077	25407	72408
2078	25420	72398
2079	25432	72385
2080	25445	72375
2081	25459	72366
2082	25472	72357
2083	25485	72347
2084	25497	72334
2085	25509	72322
2086	25524	72316
2087	25535	72302
2088	25549	72293
2089	25561	72280
2090	25574	72270
2091	25586	72258
2092	25599	72247
2093	25612	72237
2094	25625	72227
2095	25637	72214
2096	25649	72203
2097	25664	72198
2098	25677	72189
2099	25690	72177
2100	25702	72165
2101	25716	72158
2102	25729	72148
2103	25742	72138
2104	25756	72131
2105	25770	72121
2106	25784	72114
2107	25796	72102
2108	25808	72091
2109	25822	72082
2110	25834	72069
2111	25847	72059
2112	25861	72051
2113	25873	72039
2114	25886	72029
2115	25899	72019
2116	25912	72007
2117	25924	71996
2118	25936	71984
2119	25949	71971
2120	25962	71963
2121	25976	71955
2122	25989	71944
2123	26002	71934
2124	26015	71925
2125	26027	71912
2126	26039	71900
2127	26053	71892
2128	26066	71882
2129	26079	71871
2130	26091	71858
2131	26105	71850
2132	26118	71842
2133	26131	71831
2134	26144	71821
2135	26158	71812
2136	26172	71804
2137	26185	71795
2138	26197	71783
2139	26211	71776
2140	26225	71767
2141	26238	71758
2142	26252	71750
2143	26266	71742
2144	26279	71733
2145	26285	71704
2146	26298	71693
2147	26311	71681
2148	26323	71671
2149	26336	71658
2150	26349	71650
2151	26363	71641
2152	26375	71629
2153	26388	71617
2154	26401	71609
2155	26414	71598
2156	26426	71585
2157	26439	71575
2158	26452	71566
2159	26466	71557
2160	26479	71548
2161	26491	71535
2162	26504	71524
2163	26517	71514
2164	26529	71501
2165	26541	71487
2166	26554	71477
2167	26567	71467
2168	26580	71457
2169	26593	71446
2170	26605	71434
2171	26619	71425
2172	26631	71413
2173	26643	71401
2174	26657	71394
2175	26670	71382
2176	26683	71371
2177	26695	71359
2178	26709	71352
2179	26721	71340
2180	26735	71330
2181	26747	71319
2182	26761	71311
2183	26772	71296
2184	26785	71284
2185	26798	71273
2186	26811	71264
2187	26824	71253
2188	26836	71242
2189	26849	71231
2190	26862	71221
2191	26875	71211
2192	26888	71199
2193	26901	71189
2194	26914	71179
2195	26926	71166
2196	26939	71155
2197	26953	71149
2198	26966	71139
2199	26980	71129
2200	26992	71117
2201	27005	71105
2202	27018	71097
2203	27031	71085
2204	27045	71079
2205	27059	71071
2206	27072	71060
2207	27084	71047
2208	27097	71037
2209	27111	71029
2210	27123	71016
2211	27136	71005
2212	27148	70994
2213	27162	70985
2214	27175	70974
2215	27187	70961
2216	27201	70953
2217	27214	70944
2218	27226	70932
2219	27239	70920
2220	27253	70912
2221	27267	70905
2222	27279	70892
2223	27284	70860
2224	27297	70850
2225	27310	70840
2226	27323	70829
2227	27336	70818
2228	27348	70807
2229	27361	70797
2230	27375	70787
2231	27387	70776
2232	27401	70767
2233	27414	70756
2234	27426	70743
2235	27438	70732
2236	27452	70723
2237	27465	70713
2238	27478	70703
2239	27491	70691
2240	27504	70682
2241	27517	70672
2242	27530	70662
2243	27544	70653
2244	27558	70644
2245	27571	70634
2246	27583	70621
2247	27596	70610
2248	27609	70601
2249	27621	70588
2250	27634	70579
2251	27648	70568
2252	27660	70557
2253	27673	70545
2254	27686	70535
2255	27700	70527
2256	27713	70517
2257	27723	70499
2258	27736	70488
2259	27750	70481
2260	27765	70475
2261	27777	70463
2262	27790	70452
2263	27803	70441
2264	27815	70430
2265	27828	70417
2266	27841	70407
2267	27854	70397
2268	27867	70386
2269	27879	70374
2270	27893	70365
2271	27906	70356
2272	27918	70343
2273	27931	70333
2274	27938	70305
2275	27952	70297
2276	27964	70287
2277	27977	70275
2278	27990	70263
2279	28002	70251
2280	28015	70241
2281	28028	70230
2282	28041	70220
2283	28055	70212
2284	28068	70202
2285	28080	70189
2286	28093	70178
2287	28107	70170
2288	28119	70157
2289	28132	70147
2290	28145	70136
2291	28158	70125
2292	28171	70114
2293	28184	70104
2294	28198	70096
2295	28211	70085
2296	28224	70074
2297	28237	70065
2298	28251	70057
2299	28266	70051
2300	28278	70039
2301	28291	70027
2302	28294	69993
2303	28308	69984
2304	28320	69971
2305	28333	69960
2306	28347	69953
2307	28359	69941
2308	28372	69929
2309	28385	69918
2310	28397	69907
2311	28405	69882
2312	28416	69869
2313	28430	69858
2314	28443	69848
2315	28456	69839
2316	28469	69829
2317	28482	69817
2318	28495	69806
2319	28508	69795
2320	28520	69782
2321	28533	69772
2322	28541	69750
2323	28554	69738
2324	28567	69729
2325	28579	69715
2326	28591	69704
2327	28605	69695
2328	28617	69682
2329	28630	69672
2330	28643	69661
2331	28656	69650
2332	28668	69638
2333	28679	69621
2334	28690	69607
2335	28703	69596
2336	28715	69583
2337	28729	69573
2338	28742	69563
2339	28756	69556
2340	28769	69545
2341	28781	69532
2342	28794	69521
2343	28807	69512
2344	28819	69499
2345	28833	69490
2346	28847	69482
2347	28860	69471
2348	28872	69458
2349	28885	69447
2350	28898	69437
2351	28905	69411
2352	28917	69399
2353	28930	69388
2354	28943	69379
2355	28956	69368
2356	28969	69357
2357	28974	69326
2358	28986	69315
2359	28999	69303
2360	29011	69290
2361	29024	69279
2362	29037	69269
2363	29050	69259
2364	29063	69248
2365	29075	69235
2366	29088	69224
2367	29102	69215
2368	29113	69202
2369	29127	69192
2370	29140	69181
2371	29152	69170
2372	29165	69159
2373	29178	69147
2374	29192	69139
2375	29205	69128
2376	29217	69115
2377	29230	69105
2378	29243	69096
2379	29257	69087
2380	29270	69076
2381	29283	69064
2382	29295	69052
2383	29308	69041
2384	29321	69030
2385	29334	69021
2386	29348	69011
2387	29361	69002
2388	29373	68989
2389	29386	68979
2390	29401	68971
2391	29413	68959
2392	29426	68948
2393	29439	68938
2394	29452	68926
2395	29465	68916
2396	29477	68904
2397	29489	68889
2398	29502	68880
2399	29514	68867
2400	29526	68855
2401	29541	68847
2402	29554	68836
2403	29567	68826
2404	29580	68815
2405	29592	68802
2406	29605	68792
2407	29617	68779
2408	29624	68755
2409	29639	68748
2410	29651	68735
2411	29664	68724
2412	29677	68713
2413	29691	68706
2414	29698	68682
2415	29711	68670
2416	29724	68660
2417	29737	68650
2418	29751	68641
2419	29765	68632
2420	29777	68619
2421	29790	68608
2422	29803	68597
2423	29815	68586
2424	29828	68574
2425	29834	68549
2426	29848	68539
2427	29859	68523
2428	29871	68510
2429	29883	68499
2430	29897	68490
2431	29909	68477
2432	29922	68466
2433	29935	68455
2434	29947	68443
2435	29960	68432
2436	29973	68421
2437	29986	68410
2438	29999	68400
2439	30011	68387
2440	30024	68375
2441	30038	68366
2442	30050	68355
2443	30063	68344
2444	30075	68331
2445	30088	68320
2446	30102	68311
2447	30112	68293
2448	30125	68283
2449	30139	68274
2450	30151	68262
2451	30164	68250
2452	30176	68239
2453	30192	68233
2454	30204	68221
2455	30217	68209
2456	30229	68198
2457	30243	68190
2458	30257	68180
2459	30270	68169
2460	30283	68159
2461	30296	68149
2462	30308	68136
2463	30321	68125
2464	30334	68114
2465	30347	68103
2466	30360	68093
2467	30373	68081
2468	30385	68069
2469	30399	68059
2470	30410	68045
2471	30424	68036
2472	30437	68025
2473	30449	68012
2474	30462	68001
2475	30475	67992
2476	30488	67980
2477	30500	67968
2478	30513	67957
2479	30526	67946
2480	30540	67937
2481	30553	67925
2482	30564	67912
2483	30577	67901
2484	30591	67891
2485	30603	67879
2486	30615	67867
2487	30630	67858
2488	30642	67847
2489	30655	67836
2490	30668	67824
2491	30681	67814
2492	30694	67804
2493	30706	67791
2494	30719	67780
2495	30733	67772
2496	30748	67764
2497	30761	67754
2498	30774	67742
2499	30786	67730
2500	30798	67717
2501	30811	67706
2502	30824	67695
2503	30838	67686
2504	30850	67674
2505	30862	67661
2506	30875	67649
2507	30888	67640
2508	30901	67627
2509	30914	67616
2510	30926	67605
2511	30939	67594
2512	30952	67583
2513	30964	67571
2514	30978	67561
2515	30992	67552
2516	31004	67540
2517	31017	67529
2518	31031	67520
2519	31044	67509
2520	31058	67499
2521	31070	67487
2522	31082	67475
2523	31097	67467
2524	31110	67456
2525	31123	67446
2526	31137	67437
2527	31150	67427
2528	31162	67414
2529	31176	67404
2530	31190	67397
2531	31202	67383
2532	31215	67372
2533	31228	67362
2534	31242	67353
2535	31255	67342
2536	31268	67331
2537	31281	67320
2538	31294	67308
2539	31306	67296
2540	31318	67284
2541	31332	67275
2542	31345	67263
2543	31357	67252
2544	31371	67241
2545	31383	67230
2546	31396	67218
2547	31408	67206
2548	31422	67196
2549	31436	67186
2550	31449	67176
2551	31461	67163
2552	31475	67154
2553	31489	67146
2554	31501	67133
2555	31514	67121
2556	31527	67112
2557	31540	67100
2558	31553	67089
2559	31565	67076
2560	31577	67064
2561	31591	67055
2562	31604	67043
2563	31616	67031
2564	31630	67021
2565	31642	67009
2566	31655	66997
2567	31668	66988
2568	31683	66980
2569	31695	66968
2570	31708	66956
2571	31721	66945
2572	31734	66935
2573	31748	66925
2574	31760	66913
2575	31773	66902
2576	31786	66891
2577	31798	66877
2578	31811	66866
2579	31824	66856
2580	31837	66845
2581	31851	66835
2582	31863	66823
2583	31876	66811
2584	31890	66802
2585	31901	66789
2586	31915	66780
2587	31929	66769
2588	31941	66756
2589	31953	66744
2590	31967	66734
2591	31980	66724
2592	31992	66712
2593	32005	66701
2594	32018	66689
2595	32031	66679
2596	32043	66666
2597	32056	66654
2598	32069	66644
2599	32083	66634
2600	32098	66628
2601	32112	66618
2602	32125	66609
2603	32138	66597
2604	32151	66586
2605	32163	66573
2606	32177	66563
2607	32190	66552
2608	32203	66541
2609	32216	66531
2610	32230	66521
2611	32243	66512
2612	32256	66499
2613	32269	66490
2614	32282	66478
2615	32294	66465
2616	32307	66455
2617	32321	66446
2618	32334	66434
2619	32348	66424
2620	32361	66413
2621	32374	66402
2622	32387	66392
2623	32400	66381
2624	32413	66369
2625	32426	66359
2626	32438	66347
2627	32451	66335
2628	32465	66325
2629	32478	66315
2630	32491	66303
2631	32504	66293
2632	32516	66281
2633	32530	66271
2634	32542	66258
2635	32555	66246
2636	32568	66236
2637	32582	66226
2638	32594	66214
2639	32606	66202
2640	32620	66192
2641	32633	66181
2642	32646	66170
2643	32659	66158
2644	32673	66149
2645	32686	66139
2646	32698	66126
2647	32712	66117
2648	32725	66106
2649	32740	66098
2650	32751	66084
2651	32765	66074
2652	32778	66064
2653	32791	66052
2654	32804	66040
2655	32817	66029
2656	32831	66020
2657	32844	66009
2658	32856	65996
2659	32868	65984
2660	32882	65975
2661	32892	65957
2662	32905	65946
2663	32918	65936
2664	32931	65924
2665	32944	65913
2666	32957	65902
2667	32969	65889
2668	32983	65879
2669	32994	65866
2670	33007	65854
2671	33021	65844
2672	33033	65831
2673	33046	65821
2674	33059	65810
2675	33072	65798
2676	33084	65786
2677	33097	65775
2678	33110	65763
2679	33124	65753
2680	33136	65741
2681	33148	65728
2682	33161	65717
2683	33176	65709
2684	33188	65696
2685	33200	65685
2686	33214	65675
2687	33229	65667
2688	33242	65656
2689	33255	65644
2690	33267	65631
2691	33280	65621
2692	33292	65608
2693	33304	65595
2694	33318	65586
2695	33331	65575
2696	33344	65563
2697	33356	65550
2698	33369	65539
2699	33382	65529
2700	33395	65518
2701	33408	65506
2702	33422	65497
2703	33434	65484
2704	33446	65471
2705	33459	65460
2706	33473	65450
2707	33485	65437
2708	33491	65412
2709	33505	65403
2710	33517	65391
2711	33529	65377
2712	33542	65365
2713	33555	65355
2714	33567	65342
2715	33580	65331
2716	33586	65306
2717	33599	65295
2718	33612	65284
2719	33625	65273
2720	33638	65261
2721	33650	65248
2722	33663	65238
2723	33677	65228
2724	33689	65216
2725	33703	65205
2726	33716	65194
2727	33731	65187
2728	33743	65175
2729	33756	65163
2730	33769	65153
2731	33782	65140
2732	33794	65128
2733	33806	65115
2734	33820	65106
2735	33832	65093
2736	33845	65082
2737	33859	65072
2738	33871	65060
2739	33883	65046
2740	33896	65035
2741	33907	65020
2742	33920	65009
2743	33932	64997
2744	33945	64985
2745	33958	64973
2746	33971	64962
2747	33984	64951
2748	33997	64939
2749	34009	64927
2750	34022	64916
2751	34035	64905
2752	34048	64893
2753	34061	64883
2754	34074	64871
2755	34086	64857
2756	34098	64845
2757	34112	64835
2758	34125	64824
2759	34138	64813
2760	34150	64800
2761	34164	64790
2762	34177	64780
2763	34190	64768
2764	34202	64756
2765	34216	64746
2766	34230	64737
2767	34242	64725
2768	34255	64713
2769	34268	64702
2770	34281	64689
2771	34293	64678
2772	34307	64667
2773	34321	64658
2774	34325	64630
2775	34338	64618
2776	34350	64606
2777	34362	64593
2778	34375	64582
2779	34388	64571
2780	34401	64560
2781	34415	64550
2782	34427	64538
2783	34440	64526
2784	34453	64515
2785	34466	64503
2786	34479	64492
2787	34491	64480
2788	34504	64468
2789	34517	64457
2790	34530	64445
2791	34542	64433
2792	34556	64423
2793	34570	64413
2794	34574	64386
2795	34584	64369
2796	34591	64347
2797	34602	64331
2798	34615	64321
2799	34627	64308
2800	34640	64297
2801	34654	64286
2802	34667	64277
2803	34680	64264
2804	34693	64253
2805	34706	64243
2806	34720	64233
2807	34733	64221
2808	34745	64209
2809	34758	64197
2810	34771	64187
2811	34784	64174
2812	34796	64163
2813	34810	64152
2814	34822	64139
2815	34835	64129
2816	34849	64119
2817	34859	64102
2818	34872	64091
2819	34884	64078
2820	34897	64066
2821	34911	64057
2822	34923	64045
2823	34936	64033
2824	34949	64022
2825	34961	64010
2826	34974	63998
2827	34987	63986
2828	35001	63976
2829	35014	63966
2830	35027	63955
2831	35039	63942
2832	35052	63931
2833	35066	63920
2834	35078	63907
2835	35090	63895
2836	35103	63885
2837	35117	63874
2838	35130	63862
2839	35142	63850
2840	35155	63839
2841	35168	63828
2842	35181	63816
2843	35193	63804
2844	35207	63794
2845	35222	63785
2846	35234	63773
2847	35247	63761
2848	35260	63750
2849	35272	63738
2850	35285	63726
2851	35298	63715
2852	35309	63700
2853	35320	63686
2854	35334	63676
2855	35348	63666
2856	35360	63653
2857	35372	63641
2858	35379	63617
2859	35391	63605
2860	35405	63595
2861	35417	63584
2862	35430	63572
2863	35440	63555
2864	35453	63544
2865	35467	63534
2866	35479	63521
2867	35490	63507
2868	35504	63497
2869	35517	63485
2870	35530	63474
2871	35543	63462
2872	35555	63450
2873	35568	63439
2874	35580	63426
2875	35592	63413
2876	35606	63403
2877	35619	63392
2878	35632	63381
2879	35644	63368
2880	35658	63358
2881	35670	63345
2882	35684	63335
2883	35697	63324
2884	35711	63314
2885	35725	63304
2886	35737	63291
2887	35749	63280
2888	35763	63270
2889	35775	63256
2890	35788	63245
2891	35800	63233
2892	35813	63221
2893	35826	63210
2894	35838	63197
2895	35851	63186
2896	35864	63175
2897	35876	63161
2898	35889	63150
2899	35902	63139
2900	35915	63128
2901	35928	63116
2902	35940	63104
2903	35953	63091
2904	35967	63081
2905	35980	63070
2906	35992	63057
2907	36005	63047
2908	36018	63034
2909	36030	63023
2910	36043	63011
2911	36056	62999
2912	36069	62987
2913	36081	62974
2914	36094	62964
2915	36107	62952
2916	36120	62940
2917	36132	62927
2918	36142	62911
2919	36155	62901
2920	36168	62888
2921	36181	62877
2922	36194	62866
2923	36207	62856
2924	36221	62846
2925	36233	62833
2926	36246	62821
2927	36259	62810
2928	36271	62797
2929	36284	62786
2930	36297	62774
2931	36310	62763
2932	36323	62751
2933	36335	62739
2934	36349	62729
2935	36363	62718
2936	36375	62705
2937	36387	62693
2938	36401	62683
2939	36413	62671
2940	36426	62660
2941	36440	62649
2942	36452	62637
2943	36466	62626
2944	36478	62614
2945	36492	62603
2946	36505	62592
2947	36517	62580
2948	36529	62567
2949	36542	62555
2950	36556	62545
2951	36568	62532
2952	36580	62520
2953	36593	62508
2954	36604	62494
2955	36616	62481
2956	36627	62465
2957	36640	62455
2958	36653	62444
2959	36666	62431
2960	36679	62420
2961	36692	62409
2962	36706	62399
2963	36720	62389
2964	36732	62376
2965	36745	62365
2966	36759	62355
2967	36770	62342
2968	36783	62330
2969	36797	62320
2970	36810	62308
2971	36822	62295
2972	36835	62284
2973	36847	62272
2974	36861	62261
2975	36873	62248
2976	36885	62236
2977	36900	62226
2978	36912	62215
2979	36925	62203
2980	36938	62191
2981	36950	62178
2982	36963	62166
2983	36976	62155
2984	36989	62144
2985	37002	62133
2986	37015	62121
2987	37027	62108
2988	37040	62097
2989	37053	62086
2990	37066	62074
2991	37079	62063
2992	37091	62050
2993	37104	62038
2994	37116	62026
2995	37129	62014
2996	37143	62005
2997	37156	61994
2998	37169	61981
2999	37181	61969
3000	37195	61958
3001	37208	61948
3002	37221	61937
3003	37233	61924
3004	37246	61912
3005	37260	61901
3006	37271	61888
3007	37285	61878
3008	37299	61868
3009	37312	61856
3010	37324	61843
3011	37337	61831
3012	37350	61821
3013	37362	61808
3014	37375	61796
3015	37388	61785
3016	37402	61775
3017	37415	61763
3018	37428	61751
3019	37440	61740
3020	37453	61728
3021	37465	61714
3022	37478	61703
3023	37491	61693
3024	37504	61681
3025	37517	61669
3026	37529	61657
3027	37542	61645
3028	37556	61635
3029	37568	61621
3030	37581	61611
3031	37594	61598
3032	37606	61586
3033	37618	61574
3034	37631	61562
3035	37645	61551
3036	37658	61540
3037	37670	61528
3038	37683	61515
3039	37696	61505
3040	37711	61496
3041	37721	61479
3042	37733	61467
3043	37745	61454
3044	37758	61443
3045	37771	61431
3046	37785	61421
3047	37798	61409
3048	37811	61398
3049	37823	61385
3050	37836	61373
3051	37850	61363
3052	37861	61350
3053	37874	61338
3054	37887	61327
3055	37899	61314
3056	37912	61303
3057	37925	61290
3058	37938	61279
3059	37951	61267
3060	37962	61254
3061	37975	61242
3062	37989	61231
3063	38001	61219
3064	38015	61208
3065	38027	61195
3066	38040	61184
3067	38053	61173
3068	38065	61160
3069	38079	61150
3070	38091	61138
3071	38104	61126
3072	38117	61114
3073	38130	61103
3074	38144	61093
3075	38157	61081
3076	38170	61069
3077	38182	61057
3078	38196	61046
3079	38209	61035
3080	38221	61023
3081	38234	61011
3082	38247	61000
3083	38260	60988
3084	38272	60976
3085	38286	60965
3086	38299	60953
3087	38312	60942
3088	38324	60929
3089	38337	60917
3090	38350	60906
3091	38362	60894
3092	38376	60883
3093	38390	60873
3094	38401	60859
3095	38412	60844
3096	38425	60832
3097	38438	60821
3098	38451	60809
3099	38463	60796
3100	38475	60784
3101	38489	60774
3102	38503	60763
3103	38515	60751
3104	38528	60740
3105	38541	60728
3106	38554	60716
3107	38566	60703
3108	38580	60693
3109	38593	60682
3110	38606	60670
3111	38618	60657
3112	38631	60646
3113	38645	60636
3114	38657	60623
3115	38670	60611
3116	38683	60600
3117	38697	60590
3118	38710	60579
3119	38722	60566
3120	38735	60554
3121	38748	60543
3122	38758	60526
3123	38770	60514
3124	38784	60503
3125	38797	60491
3126	38809	60479
3127	38821	60466
3128	38834	60454
3129	38847	60442
3130	38859	60429
3131	38872	60418
3132	38884	60405
3133	38897	60393
3134	38909	60381
3135	38923	60371
3136	38937	60361
3137	38951	60351
3138	38964	60340
3139	38977	60328
3140	38991	60318
3141	39004	60306
3142	39016	60293
3143	39029	60282
3144	39043	60271
3145	39056	60260
3146	39069	60248
3147	39082	60237
3148	39094	60225
3149	39107	60213
3150	39117	60197
3151	39131	60187
3152	39145	60176
3153	39157	60163
3154	39169	60151
3155	39183	60140
3156	39197	60131
3157	39210	60120
3158	39223	60107
3159	39235	60095
3160	39242	60074
3161	39254	60060
3162	39267	60048
3163	39280	60038
3164	39293	60026
3165	39306	60014
3166	39318	60002
3167	39330	59989
3168	39344	59979
3169	39356	59965
3170	39369	59954
3171	39382	59942
3172	39394	59930
3173	39406	59917
3174	39419	59905
3175	39432	59894
3176	39445	59882
3177	39457	59869
3178	39470	59857
3179	39484	59847
3180	39497	59835
3181	39509	59823
3182	39522	59811
3183	39534	59798
3184	39548	59788
3185	39561	59776
3186	39575	59766
3187	39588	59755
3188	39601	59744
3189	39614	59731
3190	39627	59720
3191	39641	59709
3192	39652	59696
3193	39665	59684
3194	39678	59673
3195	39693	59664
3196	39706	59653
3197	39719	59641
3198	39732	59629
3199	39744	59617
3200	39757	59605
3201	39769	59592
3202	39783	59582
3203	39796	59570
3204	39808	59558
3205	39821	59546
3206	39834	59534
3207	39847	59522
3208	39859	59510
3209	39872	59498
3210	39885	59487
3211	39898	59475
3212	39910	59462
3213	39925	59452
3214	39938	59441
3215	39948	59425
3216	39961	59413
3217	39974	59402
3218	39987	59391
3219	40000	59380
3220	40013	59368
